날짜,상품명,바코드,발주가능상태,입고수량,카테고리,출고수량
2019-06-04,V2_204,8801046273272,발주가능,22,F&B,1
2019-06-04,V2_207,8801046316986,발주가능,0,세탁세제,5
2019-06-04,V2_210,8801046319260,발주가능,0,덴탈케어,0
2019-06-04,V2_211,8801046324332,발주가능,0,덴탈케어,0
2019-06-04,V2_213,8801046321607,발주가능,0,헤어케어,1
2019-06-04,V2_214,8801046321638,발주가능,0,헤어케어,0
2019-06-04,V2_215,8801046321591,발주가능,0,헤어케어,2
2019-06-04,V2_216,8801046318621,발주가능,0,헤어케어,0
2019-06-04,V2_217,8801046318447,발주가능,0,헤어케어,0
2019-06-04,V2_220,8801046318430,발주가능,0,헤어케어,2
2019-06-04,V2_223,8801046318256,발주가능,0,세탁세제,2
2019-06-04,V2_224,8801046320969,발주가능,0,세탁세제,0
2019-06-04,V2_226,8801046322918,발주가능,0,덴탈케어,0
2019-06-04,V2_473,8801046886113,발주가능,0,헤어케어,0
2019-06-04,V2_229,8801046318997,발주가능,0,주방세제,1
2019-06-04,V2_231,8801046319963,발주가능,0,주방세제,3
2019-06-04,V2_232,8801046318966,발주가능,0,주방세제,0
2019-06-04,V2_233,8801046319949,발주가능,0,주방세제,0
2019-06-04,V2_474,8801046886120,발주가능,0,헤어케어,1
2019-06-04,V2_235,8801046316757,발주가능,0,덴탈케어,2
2019-06-04,V2_238,8801046872741,발주가능,0,세탁세제,2
2019-06-04,V2_245,8801046325568,발주가능,0,F&B,0
2019-06-04,V2_248,8801046316450,발주가능,0,덴탈케어,0
2019-06-04,V2_250,18801046326227,발주가능,0,F&B,0
2019-06-04,V2_251,18801046326234,발주가능,0,F&B,1
2019-06-04,V2_252,18801046263430,발주가능,0,헤어케어,1
2019-06-04,V2_253,8801046304952,발주가능,0,ST,0
2019-06-04,V2_254,8801046323205,발주가능,0,ST,0
2019-06-04,V2_255,8801046322574,발주가능,0,ST,0
2019-06-04,V2_264,18801046307462,발주가능,0,F&B,0
2019-06-04,V2_269,18801046898847,발주가능,0,덴탈케어,0
2019-06-04,V2_271,8801046320884,발주가능,0,세탁세제,10
2019-06-04,V2_272,18801046872755,발주가능,0,세탁세제,1
2019-06-04,V2_273,18801046872748,발주가능,0,세탁세제,1
2019-06-04,V2_275,18801046900632,발주가능,0,헤어케어,0
2019-06-04,V2_278,18801046247737,발주가능,16,세탁세제,1
2019-06-04,V2_285,18801046263461,발주가능,0,헤어케어,1
2019-06-04,V2_289,18801046294021,발주가능,0,덴탈케어,0
2019-06-04,V2_290,18801046298470,발주가능,0,덴탈케어,0
2019-06-04,V2_295,18801046283285,발주가능,0,세탁세제,0
2019-06-04,V2_296,18801046287245,발주가능,0,세탁세제,0
2019-06-04,V2_297,18801046879051,발주가능,0,세탁세제,3
2019-06-04,V2_298,18801046878993,발주가능,0,세탁세제,5
2019-06-04,V2_301,18801046319953,발주가능,0,주방세제,0
2019-06-04,V2_303,18801046979508,발주가능,0,주방세제,2
2019-06-04,V2_304,18801046979522,발주가능,0,주방세제,2
2019-06-04,V2_307,18801046290528,발주가능,0,주방세제,0
2019-06-04,V2_309,18801046295646,발주가능,0,주방세제,0
2019-06-04,V2_311,18801046303204,발주가능,8,주방세제,2
2019-06-04,V2_315,18801046878948,발주가능,0,세탁세제,0
2019-06-04,V2_318,18801046878931,발주가능,0,세탁세제,0
2019-06-04,V2_326,18801046303228,발주가능,0,주방세제,0
2019-06-04,V2_331,18801046314842,발주가능,0,ST,0
2019-06-04,V2_335,18801046314811,발주가능,0,ST,0
2019-06-04,V2_337,18801046314828,발주가능,0,ST,0
2019-06-04,V2_340,18801046299316,발주가능,0,덴탈케어,0
2019-06-04,V2_341,18801046299774,발주가능,0,헤어케어,0
2019-06-04,V2_342,18801046277055,발주가능,0,헤어케어,0
2019-06-04,V2_351,18801046318260,발주가능,0,세탁세제,0
2019-06-04,V2_353,18801046316990,발주가능,0,세탁세제,0
2019-06-04,V2_354,18801046291259,발주가능,0,세탁세제,1
2019-06-04,V2_355,18801046299361,발주가능,0,세탁세제,1
2019-06-04,V2_356,18801046319861,발주가능,0,세탁세제,0
2019-06-04,V2_360,18801046299996,발주가능,0,덴탈케어,0
2019-06-04,V2_362,18801046299873,발주가능,0,덴탈케어,0
2019-06-04,V2_364,18801046255060,발주가능,0,덴탈케어,0
2019-06-04,V2_367,18801046301156,발주가능,0,덴탈케어,0
2019-06-04,V2_369,18801046304850,발주가능,0,덴탈케어,0
2019-06-04,V2_370,18801046319250,발주가능,0,덴탈케어,0
2019-06-04,V2_371,18801046304874,발주가능,0,덴탈케어,0
2019-06-04,V2_375,18801046291570,발주가능,0,ST,0
2019-06-04,V2_376,18801046291525,발주가능,0,ST,0
2019-06-04,V2_378,18801046314248,발주가능,0,ST,0
2019-06-04,V2_380,18801046314231,발주가능,0,ST,0
2019-06-04,V2_385,18801046291549,발주가능,0,ST,0
2019-06-04,V2_386,18801046291556,발주가능,0,ST,0
2019-06-04,V2_387,18801046314835,발주가능,0,ST,0
2019-06-04,V2_391,8801046304525,발주가능,0,주방세제,5
2019-06-04,V2_396,18801046324339,발주가능,0,덴탈케어,0
2019-06-04,V2_398,18801046322915,발주가능,0,덴탈케어,0
2019-06-04,V2_399,18801046257613,발주가능,0,덴탈케어,0
2019-06-04,V2_401,18801046288167,발주가능,0,덴탈케어,0
2019-06-04,V2_403,18801046322922,발주가능,0,덴탈케어,0
2019-06-04,V2_406,18801046287740,발주가능,0,덴탈케어,0
2019-06-04,V2_407,18801046292461,발주가능,0,덴탈케어,0
2019-06-04,V2_409,18801046316662,발주가능,0,헤어케어,0
2019-06-04,V2_412,18801046316716,발주가능,0,헤어케어,0
2019-06-04,V2_413,18801046299705,발주가능,0,헤어케어,0
2019-06-04,V2_420,18801046299682,발주가능,0,헤어케어,0
2019-06-04,V2_421,18801046902223,발주가능,0,헤어케어,0
2019-06-04,V2_422,18801046318628,발주가능,0,헤어케어,0
2019-06-04,V2_423,18801046263454,발주가능,0,헤어케어,0
2019-06-04,V2_424,18801046318444,발주가능,0,헤어케어,0
2019-06-04,V2_429,18801046873813,발주가능,0,ST,0
2019-06-04,V2_433,18801046284497,발주가능,0,덴탈케어,0
2019-06-04,V2_435,18801046288266,발주가능,0,덴탈케어,0
2019-06-04,V2_436,18801046287696,발주가능,0,덴탈케어,0
2019-06-04,V2_437,18801046261245,발주가능,0,덴탈케어,0
2019-06-04,V2_438,18801046261283,발주가능,0,덴탈케어,0
2019-06-04,V2_439,18801046298487,발주가능,0,덴탈케어,0
2019-06-04,V2_442,18801046997632,발주가능,0,세탁세제,2
2019-06-04,V2_443,18801046253776,발주가능,0,세탁세제,2
2019-06-04,V2_444,18801046321598,발주가능,0,헤어케어,0
2019-06-04,V2_448,18801046321635,발주가능,0,헤어케어,0
2019-06-04,V2_453,18801046321604,발주가능,0,헤어케어,0
2019-06-04,V2_458,8801046979549,발주가능,0,주방세제,18
2019-06-04,V2_462,8801046311042,발주가능,0,헤어케어,0
2019-06-04,V2_467,8801046326893,발주가능,0,덴탈케어,0
2019-06-04,V2_491,18801046335243,발주가능,0,세탁세제,0
2019-06-04,V2_485,8801046328378,발주가능,0,세탁세제,0
2019-06-04,V2_476,8801046330968,발주가능,0,헤어케어,0
2019-06-04,V2_477,8801046330951,발주가능,0,헤어케어,0
2019-06-04,V2_497,8801046320785,발주가능,0,세탁세제,0
2019-06-04,V2_499,8801046328361,발주가능,0,세탁세제,0
2019-06-04,V2_501,8801046328439,발주가능,0,세탁세제,0
2019-06-04,V2_503,8801046328385,발주가능,0,세탁세제,0
2019-06-04,V2_504,8801046324158,발주가능,0,세탁세제,0
2019-06-04,V2_508,8801046329085,발주가능,1,세탁세제,0
2019-06-04,V2_506,8801046328491,발주가능,0,세탁세제,0
2019-06-04,V2_511,8801046325315,발주가능,2,세탁세제,0
2019-06-05,V2_1,8801046893128,발주가능,0,세탁세제,55
2019-06-05,V2_2,8801046878934,발주가능,45,세탁세제,1
2019-06-05,V2_3,8801046878941,발주가능,0,세탁세제,6
2019-06-05,V2_478,8801046244234,발주가능,0,세탁세제,0
2019-06-05,V2_6,8801046992739,발주가능,0,헤어케어,57
2019-06-05,V2_9,8801046247754,발주가능,0,세탁세제,15
2019-06-05,V2_11,8801046879030,발주가능,0,세탁세제,4
2019-06-05,V2_17,8801046243541,발주가능,28,헤어케어,14
2019-06-05,V2_18,8801046240540,발주가능,0,헤어케어,0
2019-06-05,V2_23,8801046253779,발주가능,666,세탁세제,17
2019-06-05,V2_27,8801046879078,발주가능,0,세탁세제,8
2019-06-05,V2_28,8801046876985,발주가능,0,주방세제,0
2019-06-05,V2_29,8801046896365,발주가능,0,주방세제,0
2019-06-05,V2_30,8801046979532,발주가능,1204,주방세제,45
2019-06-05,V2_32,8801046255575,발주가능,0,세탁세제,24
2019-06-05,V2_33,8801046900673,발주가능,0,헤어케어,57
2019-06-05,V2_34,8801046900680,발주가능,0,헤어케어,0
2019-06-05,V2_35,8801046900697,발주가능,0,헤어케어,0
2019-06-05,V2_40,8801046902110,발주가능,0,헤어케어,42
2019-06-05,V2_45,8801046903391,발주가능,110,ST,0
2019-06-05,V2_51,8801046870105,발주가능,0,F&B,3
2019-06-05,V2_52,8801046870112,발주가능,540,F&B,10
2019-06-05,V2_53,8801046986660,발주가능,0,덴탈케어,1
2019-06-05,V2_54,8801046877920,발주가능,0,세탁세제,13
2019-06-05,V2_58,8801046259870,발주가능,0,F&B,3
2019-06-05,V2_61,18801046260873,발주가능,0,세탁세제,1
2019-06-05,V2_63,8801046276921,발주가능,0,헤어케어,0
2019-06-05,V2_65,8801046277058,발주가능,0,헤어케어,3
2019-06-05,V2_66,8801046276969,발주가능,0,헤어케어,0
2019-06-05,V2_67,8801046269350,발주가능,3,세탁세제,24
2019-06-05,V2_69,18801046288242,발주가능,0,덴탈케어,0
2019-06-05,V2_71,8801046277874,발주가능,282,기타,12
2019-06-05,V2_74,18801046247744,발주가능,700,세탁세제,84
2019-06-05,V2_75,18801046247751,발주가능,1241,세탁세제,49
2019-06-05,V2_80,8801046256237,발주가능,0,헤어케어,36
2019-06-05,V2_81,8801046256206,발주가능,288,헤어케어,15
2019-06-05,V2_84,8801046293133,발주가능,920,헤어케어,153
2019-06-05,V2_85,8801046293102,발주가능,640,헤어케어,80
2019-06-05,V2_86,18801046294762,발주가능,0,세탁세제,194
2019-06-05,V2_87,18801046294779,발주가능,0,세탁세제,64
2019-06-05,V2_93,8801046294048,발주가능,792,덴탈케어,28
2019-06-05,V2_103,8801046296837,발주가능,549,덴탈케어,12
2019-06-05,V2_105,8801046291245,발주가능,0,세탁세제,16
2019-06-05,V2_106,8801046979501,발주가능,0,주방세제,1
2019-06-05,V2_107,8801046979525,발주가능,516,주방세제,17
2019-06-05,V2_110,18801046297503,발주가능,444,세탁세제,40
2019-06-05,V2_481,,발주가능,0,세탁세제,0
2019-06-05,V2_115,8801046299722,발주가능,0,헤어케어,0
2019-06-05,V2_117,8801046299760,발주가능,0,헤어케어,0
2019-06-05,V2_119,8801046277881,발주가능,24,기타,1
2019-06-05,V2_122,8801046298480,발주가능,0,덴탈케어,10
2019-06-05,V2_124,8801046295649,발주가능,0,주방세제,17
2019-06-05,V2_127,8801046295656,발주가능,0,세탁세제,1
2019-06-05,V2_128,8801046299357,발주가능,0,세탁세제,1
2019-06-05,V2_133,8801046303207,발주가능,6720,주방세제,69
2019-06-05,V2_136,8801046303191,발주가능,950,주방세제,8
2019-06-05,V2_137,8801046903001,발주가능,0,주방세제,38
2019-06-05,V2_138,8801046280522,발주가능,168,세탁세제,6
2019-06-05,V2_482,8801046291542,발주가능,140,세탁세제,1
2019-06-05,V2_145,8801046286234,발주가능,72,세탁세제,5
2019-06-05,V2_484,18801046304492,발주가능,0,세탁세제,3
2019-06-05,V2_149,8801046301159,발주가능,440,덴탈케어,9
2019-06-05,V2_152,8801046308561,발주가능,2384,주방세제,19
2019-06-05,V2_154,8801046311493,발주가능,686,덴탈케어,17
2019-06-05,V2_166,8801046314821,발주가능,0,ST,0
2019-06-05,V2_172,8801046314777,발주가능,0,ST,0
2019-06-05,V2_173,8801046314784,발주가능,0,ST,0
2019-06-05,V2_177,8801046304853,발주가능,216,덴탈케어,1
2019-06-05,V2_179,6414100700953,발주가능,105,매입브랜드,1
2019-06-05,V2_180,8801046316221,발주가능,0,세탁세제,3
2019-06-05,V2_181,8801046310373,발주가능,0,덴탈케어,0
2019-06-05,V2_182,8801046310380,발주가능,0,덴탈케어,0
2019-06-05,V2_186,8801046316665,발주가능,110,헤어케어,0
2019-06-05,V2_187,8801046316290,발주가능,0,F&B,1
2019-06-05,V2_191,8801046318690,발주가능,0,세탁세제,0
2019-06-05,V2_197,8801046314210,발주가능,20,ST,0
2019-06-05,V2_199,8801046314234,발주가능,20,ST,2
2019-06-05,V2_472,8801046273289,발주가능,0,F&B,0
2019-06-05,V2_204,8801046273272,발주가능,0,F&B,1
2019-06-05,V2_206,8801046318263,발주가능,0,세탁세제,3
2019-06-05,V2_207,8801046316986,발주가능,0,세탁세제,2
2019-06-05,V2_211,8801046324332,발주가능,24,덴탈케어,0
2019-06-05,V2_212,8801046319253,발주가능,0,덴탈케어,11
2019-06-05,V2_214,8801046321638,발주가능,0,헤어케어,0
2019-06-05,V2_216,8801046318621,발주가능,0,헤어케어,0
2019-06-05,V2_223,8801046318256,발주가능,0,세탁세제,1
2019-06-05,V2_473,8801046886113,발주가능,48,헤어케어,0
2019-06-05,V2_227,8801046323717,발주가능,0,헤어케어,0
2019-06-05,V2_228,8801046323489,발주가능,0,헤어케어,0
2019-06-05,V2_229,8801046318997,발주가능,60,주방세제,1
2019-06-05,V2_231,8801046319963,발주가능,40,주방세제,1
2019-06-05,V2_232,8801046318966,발주가능,0,주방세제,0
2019-06-05,V2_234,8801046872758,발주가능,0,세탁세제,1
2019-06-05,V2_237,8801046312698,발주가능,0,덴탈케어,0
2019-06-05,V2_243,8801046324783,발주가능,0,F&B,7
2019-06-05,V2_245,8801046325568,발주가능,0,F&B,0
2019-06-05,V2_246,8801046299234,발주가능,0,덴탈케어,0
2019-06-05,V2_248,8801046316450,발주가능,0,덴탈케어,0
2019-06-05,V2_249,8801046320747,발주가능,72,덴탈케어,1
2019-06-05,V2_250,18801046326227,발주가능,0,F&B,0
2019-06-05,V2_252,18801046263430,발주가능,0,헤어케어,1
2019-06-05,V2_258,8801046304945,발주가능,0,ST,0
2019-06-05,V2_260,8801046323229,발주가능,0,ST,0
2019-06-05,V2_262,8801046304969,발주가능,0,ST,0
2019-06-05,V2_267,18801046870119,발주가능,0,F&B,0
2019-06-05,V2_270,8801046318706,발주가능,33,세탁세제,22
2019-06-05,V2_271,8801046320884,발주가능,0,세탁세제,6
2019-06-05,V2_276,18801046902100,발주가능,0,헤어케어,9
2019-06-05,V2_277,18801046879044,발주가능,12,세탁세제,0
2019-06-05,V2_279,18801046872762,발주가능,0,세탁세제,0
2019-06-05,V2_280,18801046289232,발주가능,3,주방세제,0
2019-06-05,V2_281,18801046308568,발주가능,1,주방세제,2
2019-06-05,V2_282,18801046263126,발주가능,0,주방세제,10
2019-06-05,V2_285,18801046263461,발주가능,20,헤어케어,2
2019-06-05,V2_291,18801046318932,발주가능,0,주방세제,0
2019-06-05,V2_295,18801046283285,발주가능,0,세탁세제,0
2019-06-05,V2_296,18801046287245,발주가능,0,세탁세제,0
2019-06-05,V2_301,18801046319953,발주가능,0,주방세제,0
2019-06-05,V2_303,18801046979508,발주가능,0,주방세제,1
2019-06-05,V2_304,18801046979522,발주가능,64,주방세제,3
2019-06-05,V2_305,18801046892913,발주가능,0,주방세제,0
2019-06-05,V2_306,18801046303198,발주가능,48,주방세제,0
2019-06-05,V2_314,18801046292102,발주가능,0,세탁세제,1
2019-06-05,V2_315,18801046878948,발주가능,0,세탁세제,0
2019-06-05,V2_316,18801046879068,발주가능,0,세탁세제,0
2019-06-05,V2_324,18801046303754,발주가능,0,주방세제,0
2019-06-05,V2_327,18801046303211,발주가능,0,주방세제,0
2019-06-05,V2_334,18801046314774,발주가능,0,ST,0
2019-06-05,V2_339,18801046247805,발주가능,0,ST,0
2019-06-05,V2_341,18801046299774,발주가능,0,헤어케어,0
2019-06-05,V2_345,18801046291242,발주가능,0,세탁세제,0
2019-06-05,V2_347,18801046318246,발주가능,0,세탁세제,0
2019-06-05,V2_349,18801046319328,발주가능,50,세탁세제,4
2019-06-05,V2_350,18801046298647,발주가능,0,세탁세제,0
2019-06-05,V2_351,18801046318260,발주가능,0,세탁세제,0
2019-06-05,V2_352,18801046319335,발주가능,0,세탁세제,0
2019-06-05,V2_354,18801046291259,발주가능,0,세탁세제,1
2019-06-05,V2_365,18801046301163,발주가능,0,덴탈케어,0
2019-06-05,V2_366,18801046290191,발주가능,0,덴탈케어,0
2019-06-05,V2_367,18801046301156,발주가능,8,덴탈케어,0
2019-06-05,V2_370,18801046319250,발주가능,0,덴탈케어,0
2019-06-05,V2_373,18801046312695,발주가능,0,덴탈케어,0
2019-06-05,V2_376,18801046291525,발주가능,0,ST,0
2019-06-05,V2_382,18801046903381,발주가능,0,ST,0
2019-06-05,V2_390,18801046316228,발주가능,0,세탁세제,0
2019-06-05,V2_392,8801046316467,발주가능,0,세탁세제,2
2019-06-05,V2_393,18801046267780,발주가능,0,덴탈케어,0
2019-06-05,V2_396,18801046324339,발주가능,0,덴탈케어,0
2019-06-05,V2_397,18801046316761,발주가능,0,덴탈케어,0
2019-06-05,V2_399,18801046257613,발주가능,0,덴탈케어,0
2019-06-05,V2_401,18801046288167,발주가능,0,덴탈케어,0
2019-06-05,V2_403,18801046322922,발주가능,0,덴탈케어,0
2019-06-05,V2_405,18801046257620,발주가능,0,덴탈케어,0
2019-06-05,V2_414,18801046318437,발주가능,0,헤어케어,0
2019-06-05,V2_416,18801046316631,발주가능,0,헤어케어,0
2019-06-05,V2_417,18801046902018,발주가능,0,헤어케어,0
2019-06-05,V2_418,18801046263478,발주가능,10,헤어케어,1
2019-06-05,V2_419,18801046299767,발주가능,0,헤어케어,0
2019-06-05,V2_422,18801046318628,발주가능,0,헤어케어,0
2019-06-05,V2_423,18801046263454,발주가능,0,헤어케어,1
2019-06-05,V2_424,18801046318444,발주가능,0,헤어케어,0
2019-06-05,V2_428,18801046303518,발주가능,0,ST,0
2019-06-05,V2_429,18801046873813,발주가능,0,ST,0
2019-06-05,V2_431,18801046873820,발주가능,6,ST,0
2019-06-05,V2_432,18801046261252,발주가능,24,덴탈케어,0
2019-06-05,V2_433,18801046284497,발주가능,24,덴탈케어,0
2019-06-05,V2_436,18801046287696,발주가능,0,덴탈케어,0
2019-06-05,V2_438,18801046261283,발주가능,12,덴탈케어,0
2019-06-05,V2_445,18801046886127,발주가능,0,헤어케어,0
2019-06-05,V2_451,18801046315245,발주가능,0,매입브랜드,0
2019-06-05,V2_456,8801046311035,발주가능,160,헤어케어,0
2019-06-05,V2_457,8801046322291,발주가능,0,헤어케어,0
2019-06-05,V2_458,8801046979549,발주가능,88,주방세제,0
2019-06-05,V2_493,8801046316207,발주가능,0,세탁세제,2
2019-06-05,V2_461,8801046331187,발주가능,0,매입브랜드,0
2019-06-05,V2_469,8801046319055,발주가능,336,덴탈케어,3
2019-06-05,V2_488,18801046335229,발주가능,0,세탁세제,0
2019-06-05,V2_490,18801046335236,발주가능,0,세탁세제,0
2019-06-05,V2_491,18801046335243,발주가능,0,세탁세제,0
2019-06-05,V2_492,18801046335205,발주가능,0,세탁세제,0
2019-06-05,V2_494,8801046328422,발주가능,0,세탁세제,0
2019-06-05,V2_485,8801046328378,발주가능,0,세탁세제,0
2019-06-05,V2_486,8801046324165,발주가능,0,세탁세제,0
2019-06-05,V2_487,8801046328347,발주가능,0,세탁세제,0
2019-06-05,V2_475,8801046331590,발주가능,0,F&B,0
2019-06-05,V2_476,8801046330968,발주가능,0,헤어케어,0
2019-06-05,V2_477,8801046330951,발주가능,0,헤어케어,0
2019-06-05,V2_497,8801046320785,발주가능,0,세탁세제,0
2019-06-05,V2_495,8801046320730,발주가능,0,세탁세제,0
2019-06-05,V2_502,8801046328392,발주가능,0,세탁세제,0
